Date,SI1,SI2,SI3,,,
4/01/2010,17.463,17.485,17.504,,,
5/01/2010,17.8,17.822,17.842,,,
6/01/2010,18.175,18.198,18.218,,,
7/01/2010,18.345,18.368,18.388,,,
8/01/2010,18.47,18.493,18.513,,,
11/01/2010,18.695,18.719,18.74,,,
12/01/2010,18.255,18.278,18.298,,,
13/01/2010,18.55,18.573,18.594,,,
14/01/2010,18.655,18.678,18.699,,,
15/01/2010,18.427,18.45,18.47,,,
19/01/2010,18.8,18.824,18.844,,,
20/01/2010,17.88,17.901,17.92,,,
21/01/2010,17.51,17.531,17.548,,,
22/01/2010,16.932,16.952,16.97,,,
25/01/2010,17.145,17.167,17.185,,,
26/01/2010,16.86,16.882,16.899,,,
27/01/2010,16.44,16.461,16.478,,,
28/01/2010,16.212,16.233,16.25,,,
29/01/2010,16.19,16.211,16.228,,,
1/02/2010,16.66,16.682,16.701,,,
2/02/2010,16.743,16.766,16.786,,,
3/02/2010,16.317,16.34,16.359,,,
4/02/2010,15.35,15.371,15.388,,,
5/02/2010,14.83,14.851,14.868,,,
8/02/2010,15.085,15.109,15.127,,,
9/02/2010,15.435,15.46,15.479,,,
10/02/2010,15.3,15.325,15.344,,,
11/02/2010,15.59,15.616,15.636,,,
12/02/2010,15.447,15.472,15.492,,,
16/02/2010,16.148,16.175,16.196,,,
17/02/2010,16.098,16.123,16.144,,,
18/02/2010,16.06,16.085,16.106,,,
19/02/2010,16.413,16.439,16.46,,,
22/02/2010,16.222,16.248,16.268,,,
23/02/2010,15.888,15.913,15.934,,,
24/02/2010,15.94,15.963,15.983,,,
25/02/2010,16.11,16.132,16.152,,,
26/02/2010,16.5,16.521,16.543,,,
1/03/2010,16.449,16.469,16.491,,,
2/03/2010,17.044,17.064,17.088,,,
3/03/2010,17.309,17.329,17.354,,,
4/03/2010,17.156,17.176,17.201,,,
5/03/2010,17.362,17.382,17.407,,,
8/03/2010,17.252,17.272,17.297,,,
9/03/2010,17.318,17.338,17.362,,,
10/03/2010,16.994,17.018,17.042,,,
11/03/2010,17.136,17.16,17.184,,,
12/03/2010,17.024,17.048,17.073,,,
15/03/2010,17.083,17.108,17.133,,,
16/03/2010,17.333,17.354,17.379,,,
17/03/2010,17.502,17.523,17.548,,,
18/03/2010,17.407,17.422,17.447,,,
19/03/2010,17.017,17.032,17.056,,,
22/03/2010,16.92,16.935,16.959,,,
23/03/2010,17.012,17.027,17.051,,,
24/03/2010,16.626,16.641,16.665,,,
25/03/2010,16.727,16.741,16.766,,,
