Date,KC1,KC2,KC3,,,
1/04/2021,121.6,123.55,125.4,,,
5/04/2021,122.1,124.05,125.95,,,
6/04/2021,126.85,128.7,130.55,,,
7/04/2021,126.75,128.7,130.6,,,
8/04/2021,127.85,129.75,131.7,,,
9/04/2021,127.25,129.15,131,,,
12/04/2021,128.1,130,131.8,,,
13/04/2021,130.05,131.95,133.8,,,
14/04/2021,132.1,134.05,135.85,,,
15/04/2021,132.7,134.7,136.55,,,
16/04/2021,129.15,131.2,133.15,,,
19/04/2021,129.85,131.9,133.8,,,
20/04/2021,132.45,134.45,136.35,,,
21/04/2021,132.2,134.2,136.1,,,
22/04/2021,134.3,136.15,138.05,,,
23/04/2021,136.85,138.5,140.4,,,
26/04/2021,141.75,143.35,145.25,,,
27/04/2021,144.35,145.9,147.8,,,
28/04/2021,144.3,145.85,147.8,,,
29/04/2021,141.4,143,144.9,,,
30/04/2021,139.95,141.45,143.4,,,
3/05/2021,138.75,140.25,142.15,,,
4/05/2021,138.9,140.35,142.3,,,
5/05/2021,148.5,149.85,151.75,,,
6/05/2021,153.5,154.3,156.2,,,
7/05/2021,152.3,152.9,154.8,,,
10/05/2021,147.6,148.05,150,,,
11/05/2021,147.9,150.1,152,,,
12/05/2021,145.75,146.5,148.45,,,
13/05/2021,145.65,146.4,148.35,,,
14/05/2021,144.25,145,146.95,,,
17/05/2021,145,145.75,147.75,,,
18/05/2021,151.8,152.8,154.75,,,
19/05/2021,150.95,152.9,155.5,,,
20/05/2021,150.95,152.95,155.55,,,
21/05/2021,150.1,152.1,154.75,,,
24/05/2021,149,151,153.7,,,
25/05/2021,150.5,152.45,155.2,,,
26/05/2021,155.7,157.65,160.35,,,
27/05/2021,155.35,157.3,160.1,,,
28/05/2021,162.35,164.3,167,,,
1/06/2021,161.05,163.05,165.8,,,
2/06/2021,161.15,163.15,165.9,,,
3/06/2021,157.6,159.65,162.45,,,
4/06/2021,161.65,163.65,166.35,,,
7/06/2021,160.15,162.2,165,,,
8/06/2021,157.7,159.85,162.8,,,
9/06/2021,157.2,159.3,162.2,,,
10/06/2021,158.7,160.8,163.75,,,
11/06/2021,157.45,159.6,162.55,,,
14/06/2021,154.1,156.2,159.15,,,
15/06/2021,151.2,153.25,156.2,,,
16/06/2021,153.35,155.45,158.45,,,
17/06/2021,149.55,151.6,154.6,,,
18/06/2021,149.9,151.95,154.95,,,
21/06/2021,152.35,154.05,156.95,,,
22/06/2021,151.25,152.1,155,,,
23/06/2021,153.15,153.9,156.75,,,
24/06/2021,152.4,153.4,156.25,,,
25/06/2021,157.25,157.8,160.65,,,
28/06/2021,162.25,162.7,165.45,,,
29/06/2021,159.7,160.2,163.1,,,
30/06/2021,159.35,159.75,162.65,,,
1/07/2021,156,156.4,159.3,,,
2/07/2021,152.55,153.05,155.95,,,
6/07/2021,147.9,148.1,151.1,,,
7/07/2021,149.75,149.95,152.95,,,
8/07/2021,152.05,152.25,155.15,,,
9/07/2021,151.3,151.5,154.35,,,
12/07/2021,153.85,154,156.8,,,
13/07/2021,152.1,152.25,155.1,,,
14/07/2021,156.45,156.6,159.45,,,
15/07/2021,156.9,157.05,159.9,,,
16/07/2021,161.2,161.35,164.1,,,
19/07/2021,155.25,156.4,159.35,,,
20/07/2021,165.65,166.8,169.7,,,
21/07/2021,176,178.9,181.05,,,
22/07/2021,193.65,196.6,198.55,,,
23/07/2021,189,191.95,194.05,,,
26/07/2021,207.8,210.7,212.6,,,
27/07/2021,201.75,204.6,206.55,,,
28/07/2021,200.45,203.35,205.4,,,
29/07/2021,196.5,199.3,201.4,,,
30/07/2021,179.55,182.45,184.65,,,
2/08/2021,172.8,175.75,178.25,,,
3/08/2021,174.85,177.85,180.4,,,
4/08/2021,175.65,178.7,181.25,,,
5/08/2021,176.9,179.9,182.5,,,
6/08/2021,176,179.05,181.7,,,
9/08/2021,179.35,182.45,185.1,,,
10/08/2021,182,185.1,187.8,,,
11/08/2021,183.85,187,189.8,,,
12/08/2021,186.55,189.6,192.35,,,
13/08/2021,182.75,185.75,188.45,,,
16/08/2021,183.2,186.25,189,,,
17/08/2021,178.95,182,184.75,,,
18/08/2021,179.7,182.85,185.65,,,
19/08/2021,178.2,181.3,184.05,,,
20/08/2021,178.25,181.5,184.25,,,
23/08/2021,179.95,181.85,184.6,,,
24/08/2021,183.3,185.75,188.4,,,
25/08/2021,184.05,186.35,189.05,,,
26/08/2021,185.65,188,190.65,,,
27/08/2021,189.5,192.2,194.75,,,
30/08/2021,197.4,199.9,202.4,,,
31/08/2021,193.45,195.9,198.5,,,
1/09/2021,193.2,195.65,198.25,,,
2/09/2021,191.9,194.35,197.05,,,
3/09/2021,190.55,193,195.7,,,
7/09/2021,191.5,193.95,196.65,,,
8/09/2021,187.75,190.2,192.9,,,
9/09/2021,185,187.45,190.2,,,
10/09/2021,185.6,188.05,190.75,,,
13/09/2021,184.35,186.8,189.55,,,
14/09/2021,183,185.45,188.2,,,
15/09/2021,187,187.35,190.15,,,
16/09/2021,187.8,188.15,190.9,,,
17/09/2021,187.3,186.4,189.2,,,
20/09/2021,183.5,182.6,185.4,,,
21/09/2021,183.35,186.15,187.3,,,
22/09/2021,184.85,187.65,188.85,,,
23/09/2021,190.6,193.4,194.5,,,
24/09/2021,194.35,197.15,198.2,,,
27/09/2021,193.65,196.45,197.55,,,
28/09/2021,198.6,201.45,202.6,,,
29/09/2021,193.4,196.25,197.35,,,
30/09/2021,194,196.8,197.9,,,
1/10/2021,204.05,206.9,207.95,,,
4/10/2021,200.35,203.25,204.4,,,
5/10/2021,191.9,194.85,196,,,
6/10/2021,193.45,196.4,197.55,,,
7/10/2021,197.9,200.8,201.9,,,
8/10/2021,201.35,204.25,205.2,,,
11/10/2021,204.25,207.2,208.15,,,
12/10/2021,213.15,216.05,216.9,,,
13/10/2021,208.65,211.6,212.55,,,
14/10/2021,209.25,212.15,213.15,,,
15/10/2021,203.4,206.25,207.25,,,
18/10/2021,201.6,204.35,205.35,,,
19/10/2021,204.25,207,207.95,,,
20/10/2021,205.55,208.35,209.3,,,
21/10/2021,203.3,206.15,207,,,
22/10/2021,199.85,202.6,203.4,,,
25/10/2021,202.55,205.15,205.9,,,
26/10/2021,208.1,210.7,211.4,,,
27/10/2021,201.35,204.05,204.8,,,
28/10/2021,199.95,202.7,203.45,,,
29/10/2021,203.95,206.65,207.2,,,
1/11/2021,208.7,211.45,211.85,,,
2/11/2021,208.05,210.85,211.35,,,
3/11/2021,209.3,212.15,212.55,,,
4/11/2021,208.6,211.45,212.1,,,
5/11/2021,203.55,206.4,207.15,,,
8/11/2021,199.65,202.45,203.35,,,
9/11/2021,205.9,208.65,209.5,,,
10/11/2021,204,206.7,207.55,,,
11/11/2021,210.9,213.3,213.95,,,
12/11/2021,219.7,221.95,222.45,,,
15/11/2021,222.75,225,225.5,,,
16/11/2021,222.05,224.5,225.05,,,
17/11/2021,232.6,234.75,235,,,
18/11/2021,228.95,229.15,229.4,,,
19/11/2021,233.3,233.4,233.4,,,
22/11/2021,231.35,231.3,231.3,,,
23/11/2021,242.55,242.05,241.55,,,
24/11/2021,246.3,245.4,244.8,,,
26/11/2021,243.85,242.95,242.15,,,
29/11/2021,233.85,233,232.3,,,
30/11/2021,233.25,232.3,231.65,,,
1/12/2021,234.2,233.25,232.55,,,
2/12/2021,237.45,236.6,235.8,,,
3/12/2021,244.05,243.35,242.4,,,
6/12/2021,250.2,249.85,248.8,,,
7/12/2021,243.9,243.3,242.6,,,
8/12/2021,244.75,244.2,243.65,,,
9/12/2021,240.35,240.2,239.65,,,
10/12/2021,232.7,232.6,232.35,,,
13/12/2021,236.7,236.7,236.5,,,
14/12/2021,237.15,237.15,237.1,,,
15/12/2021,237.4,237.3,237.5,,,
16/12/2021,236.95,236.85,237,,,
17/12/2021,235.9,234.75,234.85,,,
20/12/2021,224.4,224.1,224.1,,,
21/12/2021,228.25,228.2,227.7,,,
22/12/2021,233.55,233.4,232.65,,,
23/12/2021,231.2,231.1,230.4,,,
27/12/2021,227.05,227.1,226.55,,,
28/12/2021,225.6,225.65,225.05,,,
29/12/2021,228.9,228.95,228.35,,,
30/12/2021,228.85,228.8,228.05,,,
31/12/2021,226.1,226,225.25,,,
3/01/2022,223.3,223.3,222.6,,,
4/01/2022,231.75,231.8,231.2,,,
5/01/2022,231.75,231.8,231.35,,,
6/01/2022,231.7,231.85,231.55,,,
7/01/2022,238.45,238.3,237.9,,,
10/01/2022,234.9,234.95,234.65,,,
11/01/2022,237.05,237,236.4,,,
12/01/2022,240.85,240.65,239.75,,,
13/01/2022,237,236.95,236.05,,,
14/01/2022,239.65,239.55,238.65,,,
18/01/2022,239.6,239.5,238.5,,,
19/01/2022,244.45,244.45,243.4,,,
20/01/2022,243.65,243.8,242.75,,,
21/01/2022,237.9,238.1,237.2,,,
24/01/2022,232.95,233.25,232.55,,,
25/01/2022,237.9,238.15,237.4,,,
26/01/2022,238.9,239.25,238.45,,,
27/01/2022,232.05,232.65,231.95,,,
28/01/2022,235.9,236.45,235.6,,,
31/01/2022,235.1,235.5,234.6,,,
1/02/2022,236.7,237.3,236.3,,,
2/02/2022,238.8,239.5,238.65,,,
3/02/2022,243.9,244.5,243.6,,,
4/02/2022,241.85,242.45,241.45,,,
7/02/2022,241.65,242.3,241.25,,,
8/02/2022,248.95,249.4,248.15,,,
9/02/2022,258.35,258.45,257,,,
10/02/2022,255.2,255.25,253.6,,,
11/02/2022,251.65,252.05,250.55,,,
14/02/2022,247.55,247.9,246.4,,,
15/02/2022,251.85,251.75,250.2,,,
16/02/2022,252.25,252.7,251.2,,,
17/02/2022,251.5,250.65,249.15,,,
18/02/2022,246.85,246,244.7,,,
22/02/2022,248.45,247.25,246,,,
23/02/2022,248.6,247.55,246.35,,,
24/02/2022,239.35,237.9,236.9,,,
25/02/2022,240.05,238.65,237.2,,,
28/02/2022,234.25,232.9,231.55,,,
1/03/2022,237.25,236,234.5,,,
2/03/2022,230.45,229.2,228.15,,,
3/03/2022,224.15,222.9,221.65,,,
4/03/2022,224.15,224.25,223,,,
7/03/2022,225.5,224.25,223.1,,,
8/03/2022,234.05,232.9,231.7,,,
9/03/2022,230.45,229.3,228.25,,,
10/03/2022,225.2,224.2,223.45,,,
11/03/2022,222.95,221.95,221.4,,,
14/03/2022,219.65,218.8,218.35,,,
15/03/2022,212.3,211.15,210.8,,,
16/03/2022,218.6,217.5,217.25,,,
17/03/2022,217.3,216.1,216,,,
18/03/2022,220.3,220.05,219.65,,,
21/03/2022,225.85,224.65,224.45,,,
22/03/2022,225.05,224.85,223.9,,,
23/03/2022,225.3,225.1,224.25,,,
24/03/2022,221.85,221.7,220.9,,,
25/03/2022,221.85,221.8,221.05,,,
28/03/2022,214.55,214.7,214.2,,,
29/03/2022,215.7,215.8,215.3,,,
30/03/2022,221.85,221.9,221.2,,,
31/03/2022,226.4,226.45,225.7,,,
1/04/2022,228.4,228.45,227.75,,,
4/04/2022,230.6,230.6,229.8,,,
5/04/2022,231.3,231.25,230.45,,,
6/04/2022,227.6,227.6,226.9,,,
7/04/2022,226.15,226.15,225.6,,,
8/04/2022,231.65,231.55,231.05,,,
11/04/2022,236.6,236.55,236,,,
12/04/2022,233.6,233.55,233.25,,,
13/04/2022,225.05,225.15,225.15,,,
14/04/2022,223.6,223.75,223.7,,,
18/04/2022,223.5,223.75,223.65,,,
19/04/2022,221.3,221.7,221.7,,,
20/04/2022,218.8,219.45,219.55,,,
21/04/2022,228.15,228.1,228.15,,,
22/04/2022,227.3,227.15,227.05,,,
25/04/2022,220.8,220.7,220.65,,,
26/04/2022,221.4,221.15,221,,,
27/04/2022,215.95,215.55,215.5,,,
28/04/2022,217.9,217.6,217.4,,,
29/04/2022,222.55,222.1,221.9,,,
2/05/2022,216.4,215.9,215.85,,,
3/05/2022,218.2,217.95,217.8,,,
4/05/2022,221.2,220.8,220.75,,,
5/05/2022,218.4,217.25,217.2,,,
6/05/2022,211.6,210.45,210.45,,,
9/05/2022,206.3,206.1,206.05,,,
10/05/2022,204,203.8,203.8,,,
11/05/2022,220.1,219.9,219.8,,,
12/05/2022,215,215.3,215.35,,,
13/05/2022,212.9,213.9,214.05,,,
16/05/2022,225.8,224.8,224.85,,,
17/05/2022,228.2,227.2,227.25,,,
18/05/2022,218.6,217.6,217.7,,,
19/05/2022,218.7,218.8,218.45,,,
20/05/2022,215.85,216,215.75,,,
23/05/2022,215.75,215.95,215.7,,,
24/05/2022,213.65,213.95,213.8,,,
25/05/2022,217.05,217.3,217,,,
26/05/2022,226.6,226.8,226.3,,,
27/05/2022,229.45,229.7,229.05,,,
31/05/2022,231.25,231.45,230.8,,,
1/06/2022,239.45,239.4,238.45,,,
2/06/2022,238.25,238.25,237.4,,,
3/06/2022,232.4,232.55,231.75,,,
6/06/2022,237.55,237.65,237,,,
7/06/2022,232.15,232.35,231.7,,,
8/06/2022,231.85,232,231.5,,,
9/06/2022,234.65,234.8,234.1,,,
10/06/2022,228.9,228.8,228.25,,,
13/06/2022,223.35,223.45,223.05,,,
14/06/2022,226.95,226.9,226.35,,,
15/06/2022,228.5,228.5,227.65,,,
16/06/2022,231.95,231.8,230.75,,,
17/06/2022,227.65,227.4,226.3,,,
21/06/2022,233.1,232.35,231,,,
22/06/2022,238.6,236.4,234.85,,,
23/06/2022,232.45,229,227.25,,,
24/06/2022,226.6,223.25,221.45,,,
27/06/2022,226,222.1,220.25,,,
28/06/2022,221.9,217.75,215.65,,,
29/06/2022,232.65,228.25,225.35,,,
30/06/2022,233.6,230.1,227.05,,,
1/07/2022,228.45,224.65,221.5,,,
5/07/2022,224.65,221.05,218.05,,,
6/07/2022,222.5,219.2,216.25,,,
7/07/2022,222.2,218.9,216.05,,,
8/07/2022,222.9,220.45,217.6,,,
11/07/2022,216.9,213.25,210.6,,,
12/07/2022,209.25,205.35,202.75,,,
13/07/2022,211.25,207.35,204.7,,,
14/07/2022,199.2,195.3,192.75,,,
15/07/2022,203.7,199.8,196.6,,,
18/07/2022,219.1,215.2,211.2,,,
19/07/2022,220.4,216.5,212.2,,,
20/07/2022,218.15,213.95,209.85,,,
21/07/2022,215.85,211.75,207.8,,,
22/07/2022,206.7,202.65,198.8,,,
25/07/2022,210.05,206.15,202.2,,,
26/07/2022,213.2,209.45,205.45,,,
27/07/2022,219.1,215.35,210.85,,,
28/07/2022,218.4,214.6,209.85,,,
29/07/2022,217.2,213.8,208.95,,,
1/08/2022,213.2,210,205.5,,,
2/08/2022,209.9,206.7,202.1,,,
3/08/2022,214.65,211.25,206.2,,,
4/08/2022,219.3,215.75,210.2,,,
5/08/2022,209.45,206.4,201.95,,,
8/08/2022,211.85,208.55,204.7,,,
9/08/2022,212.75,209,205.3,,,
10/08/2022,220.45,215.65,211.1,,,
11/08/2022,223.95,219.55,215.15,,,
12/08/2022,226.6,222.4,217.55,,,
15/08/2022,225.5,221.55,216.7,,,
16/08/2022,219.35,216.3,212.1,,,
17/08/2022,217.45,214.4,210.15,,,
18/08/2022,214.7,211.85,207.65,,,
19/08/2022,215.95,213.35,209.1,,,
22/08/2022,224.3,221.2,216.45,,,
23/08/2022,230.65,228.25,222.4,,,
24/08/2022,242.95,239,232.25,,,
25/08/2022,243.4,239.5,233,,,
26/08/2022,242,238.1,231.65,,,
29/08/2022,240.5,236.6,230.45,,,
30/08/2022,239.15,235.2,228.8,,,
31/08/2022,239.1,235.25,228.6,,,
1/09/2022,236.35,232.5,225.75,,,
2/09/2022,232.65,228.8,222.1,,,
6/09/2022,233.9,230.25,223.65,,,
7/09/2022,226.9,223.25,217.35,,,
8/09/2022,225.85,222.2,216.7,,,
9/09/2022,231.5,228.5,222.65,,,
12/09/2022,227.75,224.75,219.2,,,
13/09/2022,223.95,220.7,215.45,,,
14/09/2022,217.6,214.85,210.15,,,
15/09/2022,219.15,216.4,211.2,,,
16/09/2022,218.05,215.1,209.75,,,
19/09/2022,224.05,221.1,215.45,,,
20/09/2022,228.1,225.15,218.75,,,
21/09/2022,221.3,215.1,211.4,,,
22/09/2022,223.55,217.25,213.5,,,
23/09/2022,220.45,214.1,210.25,,,
26/09/2022,223.8,216.5,212.3,,,
27/09/2022,224.35,216.3,211.5,,,
28/09/2022,228.7,219.6,213.9,,,
29/09/2022,225.7,216.85,211.55,,,
30/09/2022,221.55,212.55,207.6,,,
3/10/2022,215.75,207.35,202.55,,,
4/10/2022,219.3,210.6,206.1,,,
5/10/2022,224.65,214.65,209.9,,,
6/10/2022,217.7,207.65,203.3,,,
7/10/2022,218.1,208.25,203.85,,,
10/10/2022,217.45,207.65,203.45,,,
11/10/2022,217.85,207.95,203.75,,,
12/10/2022,209.75,201.4,198.05,,,
13/10/2022,202.15,196.05,193.6,,,
14/10/2022,196.7,193,190.95,,,
17/10/2022,195.55,191.35,189,,,
18/10/2022,195.1,190.3,187.65,,,
19/10/2022,192.3,187.25,184.7,,,
20/10/2022,191.05,186.4,183.85,,,
21/10/2022,190.9,185.8,183.05,,,
24/10/2022,190.4,184.95,182,,,
25/10/2022,185.8,182.5,180.4,,,
26/10/2022,179.75,177.3,175.8,,,
27/10/2022,178.85,176.95,175.85,,,
28/10/2022,169.8,167.75,166.85,,,
31/10/2022,177.7,174.05,172.95,,,
1/11/2022,174.6,170.2,168.55,,,
2/11/2022,182.15,176.95,175.15,,,
3/11/2022,172.2,168.35,166.95,,,
4/11/2022,175.75,171.65,170.2,,,
7/11/2022,170.55,166.05,164.9,,,
8/11/2022,166.45,164.15,163.4,,,
9/11/2022,165.15,162.35,161.55,,,
10/11/2022,171,167.7,166.9,,,
11/11/2022,170.1,168.1,167.5,,,
14/11/2022,166.2,166.9,166.7,,,
15/11/2022,156.75,159.5,160.3,,,
16/11/2022,155.45,158.4,158.8,,,
17/11/2022,152.7,156.35,157,,,
18/11/2022,151.3,155.1,155.7,,,
21/11/2022,157.5,160.4,160.75,,,
22/11/2022,161.8,164.7,164.4,,,
23/11/2022,160.1,162.75,162.95,,,
25/11/2022,163.55,165.05,165.15,,,
28/11/2022,160.65,162.85,163.1,,,
29/11/2022,166.7,168.9,169.1,,,
30/11/2022,167.7,169.9,170.15,,,
1/12/2022,163.35,165.75,166.5,,,
2/12/2022,160.15,162.6,163.2,,,
5/12/2022,160.15,162.6,163.25,,,
6/12/2022,161.05,163.5,164.1,,,
7/12/2022,157.7,160.2,160.9,,,
8/12/2022,156.9,158.7,159.4,,,
9/12/2022,157.75,158.15,158.95,,,
12/12/2022,166.35,167.05,167.4,,,
13/12/2022,167.15,167.9,168.15,,,
14/12/2022,168.3,168.15,168.5,,,
15/12/2022,171.5,171.75,171.65,,,
16/12/2022,164.15,164.4,164.6,,,
19/12/2022,164.05,164.3,164.5,,,
20/12/2022,167.8,167.6,167.45,,,
21/12/2022,169.35,169.05,168.85,,,
22/12/2022,168.9,168.75,168.45,,,
23/12/2022,172,171.6,171.4,,,
27/12/2022,166.95,166.75,166.55,,,
28/12/2022,173.55,173.15,172.85,,,
29/12/2022,170.05,169.75,169.35,,,
30/12/2022,167.3,166.95,166.6,,,
3/01/2023,166.3,166.3,166.25,,,
4/01/2023,161.3,161.35,161.5,,,
5/01/2023,160.55,160.6,160.85,,,
6/01/2023,158.3,158.5,158.8,,,
9/01/2023,158.05,158.45,158.55,,,
10/01/2023,150.9,151.6,152.2,,,
11/01/2023,143.9,144.7,145.35,,,
12/01/2023,149.4,150.15,150.6,,,
13/01/2023,151.7,152.55,153.1,,,
17/01/2023,151.1,151.8,152.4,,,
18/01/2023,155,155.7,156.1,,,
19/01/2023,154.6,155.5,155.95,,,
20/01/2023,154.8,155.75,156.3,,,
23/01/2023,158.55,159.15,159.35,,,
24/01/2023,159.85,160.3,160.25,,,
25/01/2023,162.45,162.85,162.5,,,
26/01/2023,167.15,167.3,166.7,,,
27/01/2023,169.9,170.05,169.4,,,
30/01/2023,170.4,170.55,170,,,
31/01/2023,181.75,181.7,180.95,,,
1/02/2023,175.9,176.1,175.6,,,
2/02/2023,177.9,178.1,177.7,,,
3/02/2023,172.8,173.3,173.15,,,
6/02/2023,175.7,175.8,175.55,,,
7/02/2023,177.05,177.35,177.35,,,
8/02/2023,175.6,175.65,175.7,,,
9/02/2023,173.65,173.7,173.7,,,
10/02/2023,174.75,174.65,174.3,,,
13/02/2023,177.05,176.75,176.25,,,
14/02/2023,183.55,183.25,182.7,,,
15/02/2023,176.85,177,176.55,,,
16/02/2023,180.7,180.25,179.55,,,
17/02/2023,188.7,185.75,184.25,,,
21/02/2023,194.45,189.85,188.15,,,
22/02/2023,199.5,193.35,191.7,,,
23/02/2023,193.65,189.7,188.1,,,
24/02/2023,191.2,187.7,186,,,
27/02/2023,190.7,186.45,184.9,,,
28/02/2023,190.4,186.3,184.9,,,
1/03/2023,185.3,183.55,182.15,,,
2/03/2023,183.95,182.2,181.4,,,
3/03/2023,180.8,177.85,177.2,,,
6/03/2023,182.45,180.3,179.7,,,
7/03/2023,184.55,182.55,181.9,,,
8/03/2023,179.55,177.35,176.8,,,
9/03/2023,178,175.05,174.6,,,
10/03/2023,182.25,177.8,177.1,,,
13/03/2023,183.2,179.2,178.25,,,
14/03/2023,180.9,175.45,174.7,,,
15/03/2023,178.05,172.6,171.75,,,
16/03/2023,185.5,180.05,178.75,,,
17/03/2023,183,176.6,175.45,,,
20/03/2023,184.9,178.5,177.5,,,
21/03/2023,186.7,180.3,179.25,,,
22/03/2023,178,176.85,174.9,,,
23/03/2023,174.3,173.45,171.7,,,
24/03/2023,179.25,178.3,176.5,,,
27/03/2023,176.9,176.15,174.55,,,
28/03/2023,173.75,173,171.65,,,
29/03/2023,169.7,168.95,167.75,,,
30/03/2023,169.8,169,167.75,,,
31/03/2023,170.5,169.7,168.45,,,
3/04/2023,176.25,175.25,174.05,,,
4/04/2023,174.85,173.95,172.65,,,
5/04/2023,180.15,179,177.55,,,
6/04/2023,183.6,181.7,179.7,,,
10/04/2023,182.6,180.7,178.8,,,
11/04/2023,190.5,188.45,186.2,,,
12/04/2023,190.25,188.5,186.3,,,
13/04/2023,196.1,194.4,191.45,,,
14/04/2023,193.4,191.5,188.85,,,
17/04/2023,201,199.05,196.05,,,
18/04/2023,205.25,203.05,199.95,,,
19/04/2023,202.55,200.15,197.2,,,
20/04/2023,195.9,193.9,191.25,,,
21/04/2023,194.2,191.45,188.6,,,
24/04/2023,196.75,193.45,190.65,,,
25/04/2023,192.45,188.4,185.65,,,
26/04/2023,195.85,191.6,188.55,,,
27/04/2023,192.1,188.2,185.4,,,
28/04/2023,189.85,185.95,183.2,,,
1/05/2023,189.25,185.6,182.75,,,
2/05/2023,190.65,186.75,183.95,,,
3/05/2023,189.2,185.5,182.85,,,
4/05/2023,186.4,182.95,180.5,,,
5/05/2023,191,188.05,185.6,,,
8/05/2023,186.9,183.95,181.6,,,
9/05/2023,188,186.5,184.2,,,
10/05/2023,187.45,185.95,183.7,,,
11/05/2023,185.8,183,180.85,,,
12/05/2023,186,182.85,180.65,,,
15/05/2023,193.05,189.4,186.75,,,
16/05/2023,190.35,186.8,184.45,,,
17/05/2023,189.85,186.05,183.75,,,
18/05/2023,190.45,186.65,184.25,,,
19/05/2023,192,189.3,187.3,,,
22/05/2023,189.2,186.9,185,,,
23/05/2023,187.45,185.2,183.3,,,
24/05/2023,188,185.75,183.9,,,
25/05/2023,182.7,180.65,178.8,,,
26/05/2023,181.6,179.55,177.65,,,
30/05/2023,177.1,174.85,172.8,,,
31/05/2023,178.65,175.85,173.6,,,
1/06/2023,183.05,180.25,177.9,,,
2/06/2023,180.3,177.7,175.35,,,
5/06/2023,183.1,180.2,177.7,,,
6/06/2023,182.6,179.55,177.1,,,
7/06/2023,185.4,181.7,179,,,
8/06/2023,194.85,190.35,187.65,,,
9/06/2023,190.65,186.65,184.6,,,
12/06/2023,185.55,181.5,179.55,,,
13/06/2023,182.75,178.7,176.9,,,
14/06/2023,184.4,180.15,178.35,,,
15/06/2023,187,182.95,181.25,,,
16/06/2023,184.9,180.75,179,,,
20/06/2023,177.45,176.1,174.65,,,
21/06/2023,172,172.25,171.2,,,
22/06/2023,171.7,170.25,169.05,,,
23/06/2023,168.05,164.85,163.85,,,
26/06/2023,167.95,165.15,163.65,,,
27/06/2023,169.45,166.95,165.4,,,
28/06/2023,165.65,161.95,160.8,,,
29/06/2023,163.6,161.6,160.25,,,
30/06/2023,161,159,158.1,,,
3/07/2023,162.5,160.5,159.7,,,
5/07/2023,161.05,158.9,158.15,,,
6/07/2023,162.35,160.45,159.65,,,
7/07/2023,162.8,160.9,160.05,,,
10/07/2023,161.75,159.85,159.3,,,
11/07/2023,159.3,157.55,157,,,
12/07/2023,158.75,157,156.45,,,
13/07/2023,159.35,157.6,157.05,,,
14/07/2023,161.95,160.8,160.3,,,
17/07/2023,154.75,155.8,155.65,,,
18/07/2023,155.25,156.3,156.45,,,
19/07/2023,152.45,155.5,155.85,,,
20/07/2023,158.05,158.3,159.25,,,
21/07/2023,161.85,161.55,162.25,,,
24/07/2023,163,163.3,164.35,,,
25/07/2023,161.85,162.2,163.4,,,
26/07/2023,163.15,163.2,164.3,,,
27/07/2023,161.45,161.7,162.95,,,
28/07/2023,157.9,158.2,159.45,,,
31/07/2023,164.65,164.55,165.6,,,
1/08/2023,164.55,164.4,165.55,,,
2/08/2023,166.95,166.35,167.3,,,
3/08/2023,164.75,164,165.05,,,
4/08/2023,161.35,160.95,162.15,,,
7/08/2023,163.95,163.45,164.6,,,
8/08/2023,161.35,160.85,162,,,
9/08/2023,160.75,160.2,161.35,,,
10/08/2023,159.9,159.65,160.9,,,
11/08/2023,157.8,157.7,158.8,,,
14/08/2023,151.1,152.6,153.95,,,
15/08/2023,149.25,151.35,152.7,,,
16/08/2023,148.9,150.6,152.05,,,
17/08/2023,147,149.1,150.6,,,
18/08/2023,147.45,150,151.45,,,
21/08/2023,147.55,150.8,152.4,,,
22/08/2023,146.6,150.05,151.55,,,
23/08/2023,152.95,153.9,155.1,,,
24/08/2023,153,154.3,155.3,,,
25/08/2023,151.75,153.15,154.3,,,
28/08/2023,151.8,152.75,153.85,,,
29/08/2023,151.35,153.1,154.2,,,
30/08/2023,153.35,155.35,156.35,,,
31/08/2023,152.7,154.5,155.65,,,
1/09/2023,150.95,151.9,153.25,,,
5/09/2023,151.4,153.45,154.35,,,
6/09/2023,151.75,153.8,154.8,,,
7/09/2023,147.4,149.8,150.95,,,
8/09/2023,146.25,148.65,149.8,,,
11/09/2023,151.55,152.85,153.85,,,
12/09/2023,150.7,152,153.15,,,
13/09/2023,151.05,151.95,153.15,,,
14/09/2023,153.1,154,154.9,,,
15/09/2023,158.25,159.15,159.75,,,
18/09/2023,158.7,159.6,160.55,,,
19/09/2023,167.5,160.95,162.05,,,
20/09/2023,158.2,159.25,160.1,,,
21/09/2023,154.85,156.05,157.05,,,
22/09/2023,151.15,152.25,153.25,,,
25/09/2023,148.8,149.9,150.8,,,
26/09/2023,150.85,151.9,152.65,,,
27/09/2023,149.25,150.35,150.95,,,
28/09/2023,147.2,148.35,149.15,,,
29/09/2023,146.15,147.2,147.95,,,
2/10/2023,149.1,150.1,150.85,,,
3/10/2023,148.75,149.7,150.35,,,
4/10/2023,146.35,147.35,148.15,,,
5/10/2023,145.4,146.4,147.05,,,
6/10/2023,146.05,147.2,148,,,
9/10/2023,146.05,147.25,148.1,,,
10/10/2023,147.5,148.45,149.25,,,
11/10/2023,147.7,148.65,149.3,,,
12/10/2023,149.3,150,150.65,,,
13/10/2023,154.9,155.15,155.6,,,
16/10/2023,154.15,154.7,155.25,,,
17/10/2023,157.05,156.7,157.05,,,
18/10/2023,158.05,157.65,158.05,,,
19/10/2023,163.95,161.8,161.75,,,
20/10/2023,165.25,164.4,164.65,,,
